symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
HARDUSDT,-0.00550000,-3.739,0.14538296,0.14710000,0.14160000,684.00000000,0.14160000,6775.00000000,0.14170000,2804.00000000,0.14710000,0.14820000,0.14110000,1264092.00000000,183777.44290000,1684624178696,1684710578696,21688863,21690558,1696
PROMUSDT,-0.11000000,-2.529,4.29196767,4.35000000,4.24000000,4.65000000,4.24000000,39.39000000,4.25000000,49.37000000,4.35000000,4.37000000,4.21000000,37347.22000000,160293.06070000,1684624299218,1684710699218,480914,482223,1310
DARUSDT,-0.00348000,-2.480,0.13805819,0.14040000,0.13687000,23.00000000,0.13690000,1328.00000000,0.13692000,300.00000000,0.14035000,0.14105000,0.13501000,6653952.00000000,918632.59270000,1684624245668,1684710645668,42910386,42918654,8269
CVXUSDT,-0.09900000,-2.137,4.52963424,4.63300000,4.53300000,30.00000000,4.53500000,21.19700000,4.53600000,37.68200000,4.63200000,4.65400000,4.45400000,156242.00100000,707719.11733700,1684624264658,1684710664658,8366894,8371655,4762
CHZUSDT,-0.00200000,-1.869,0.10528610,0.10700000,0.10500000,1479.00000000,0.10500000,45934.00000000,0.10510000,281680.00000000,0.10700000,0.10750000,0.10360000,29776598.00000000,3135061.93900000,1684624089779,1684710489779,164412152,164425699,13548
AUTOUSDT,-17.00000000,-15.138,106.13044910,112.40000000,95.30000000,0.74600000,0.00000000,0.00000000,0.00000000,0.00000000,112.30000000,113.80000000,95.10000000,28053.06400000,2977284.28090000,1681700435288,1681786835288,9707834,9726774,18941
FTMUSDT,-0.01030000,-2.761,0.36699965,0.37320000,0.36280000,396.00000000,0.36270000,56212.00000000,0.36280000,13384.00000000,0.37310000,0.37650000,0.35750000,38505870.00000000,14131640.71280000,1684624081976,1684710481976,206920701,206955511,34811
DOTDOWNUSDT,0.00000000,0.000,0.00000000,16.73700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651464543,1681737864543,-1,-1,0
GRTUSDT,-0.00270000,-2.233,0.11896063,0.12090000,0.11820000,14675.00000000,0.11820000,197293.00000000,0.11830000,23204.00000000,0.12090000,0.12170000,0.11640000,31869929.00000000,3791266.80080000,1684624191837,1684710591837,102884170,102903256,19087
XNOUSDT,-0.01100000,-1.505,0.72656062,0.73100000,0.72000000,69.50000000,0.71900000,306.32000000,0.72100000,120.03000000,0.73100000,0.73500000,0.71300000,117637.73000000,85470.94245000,1684624268137,1684710668137,3952762,3953569,808
ZENUSDT,-0.25000000,-2.914,8.41956750,8.57000000,8.33000000,169.51000000,8.33000000,1115.86000000,8.34000000,192.35000000,8.58000000,8.62000000,8.23000000,58064.92000000,488881.51340000,1684624135433,1684710535433,39172417,39176747,4331
WOOUSDT,-0.00560000,-2.444,0.22563941,0.22910000,0.22350000,1167.20000000,0.22340000,12200.00000000,0.22350000,4000.00000000,0.22910000,0.23070000,0.21960000,12853435.50000000,2900241.61225000,1684624274903,1684710674903,16746761,16765213,18453
COSUSDT,-0.00012000,-2.030,0.00588610,0.00591000,0.00579000,7994.00000000,0.00579000,46524.40000000,0.00580000,101424.50000000,0.00591000,0.00598000,0.00578000,28984718.60000000,170607.08047200,1684624072179,1684710472179,35585301,35588822,3522
OOKIUSDT,-0.00012000,-3.750,0.00314433,0.00320000,0.00308000,442992.00000000,0.00307000,1427845.00000000,0.00308000,122726.00000000,0.00320000,0.00321000,0.00306000,48414222.00000000,152230.50617000,1684624269419,1684710669419,15790266,15791517,1252
GHSTUSDT,0.02200000,2.282,1.03643952,0.96300000,0.98600000,327.40000000,0.98600000,6761.30000000,0.98900000,910.60000000,0.96400000,1.09800000,0.96300000,3912356.00000000,4054920.38540000,1684624227899,1684710627899,3522198,3545964,23767
FLOKIUSDT,-0.00000193,-5.826,0.00003201,0.00003313,0.00003120,1618013.00,0.00003120,255229897.00,0.00003121,7622806.00,0.00003313,0.00003334,0.00003047,139115588542.00,4453581.97781273,1684624309039,1684710709039,868900,889421,20522
LUNAUSDT,-0.02070000,-2.230,0.91457415,0.92840000,0.90760000,44.99000000,0.90760000,386.93000000,0.90770000,359.34000000,0.92830000,0.93300000,0.89360000,1926376.35000000,1761814.00741100,1684624154392,1684710554392,217627002,217638544,11543
LDOUSDT,-0.06100000,-2.853,2.10078166,2.13700000,2.07700000,31.25000000,2.07700000,771.77000000,2.07800000,4509.65000000,2.13800000,2.15900000,2.04500000,5817813.33000000,12221955.51995000,1684624281635,1684710681635,28157788,28198057,40270
GALUSDT,-0.03900000,-2.699,1.41873178,1.44500000,1.40600000,71.12300000,1.40500000,1309.74200000,1.40600000,2342.43700000,1.44500000,1.45200000,1.38600000,835083.50300000,1184759.50476300,1684624249470,1684710649470,23596264,23605219,8956
PERLUSDT,0.00181000,9.501,0.02095430,0.01905000,0.02086000,5767.50000000,0.02086000,14431.60000000,0.02088000,11822.30000000,0.01905000,0.02224000,0.01890000,271586876.90000000,5690914.00160400,1684624091084,1684710491084,21644211,21681992,37782
GALAUSDT,-0.00131000,-4.242,0.02993644,0.03089000,0.02957000,34609.00000000,0.02957000,97084.00000000,0.02958000,162231.00000000,0.03088000,0.03096000,0.02895000,628589369.00000000,18817728.31384000,1684624245141,1684710645141,166911102,166970255,59154
SSVUSDT,0.18000000,0.750,24.05260447,23.99000000,24.18000000,26.33800000,24.17000000,22.25900000,24.18000000,24.26900000,24.00000000,24.61000000,23.33000000,310382.74000000,7465513.27906000,1684624296699,1684710696699,4542557,4566824,24268
PROSUSDT,-0.02040000,-4.953,0.40348288,0.41190000,0.39150000,1424.00000000,0.39130000,671.00000000,0.39170000,293.00000000,0.41190000,0.41280000,0.39100000,538299.00000000,217194.42870000,1684624269927,1684710669927,906852,908420,1569
TRXDOWNUSDT,0.00000000,0.000,0.00000000,1.13900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681653096828,1681739496828,-1,-1,0
APEUSDT,0.01900000,0.552,3.47564883,3.43900000,3.46000000,23.33000000,3.46000000,305.80000000,3.46100000,951.58000000,3.44100000,3.52000000,3.42700000,2248253.01000000,7814137.94150000,1684624279276,1684710679276,94244000,94280025,36026
JUVUSDT,-0.03900000,-1.499,2.58107095,2.60100000,2.56200000,136.09000000,2.56100000,19.00000000,2.56300000,27.96000000,2.60100000,2.65300000,2.52200000,222645.40000000,574663.57442000,1684624195293,1684710595293,14019422,14024074,4653
POLYXUSDT,-0.00520000,-3.283,0.15570061,0.15840000,0.15320000,898.40000000,0.15320000,3574.40000000,0.15340000,987.20000000,0.15840000,0.15990000,0.15260000,4140846.00000000,644732.24190000,1684624186654,1684710586654,3818607,3822079,3473
ACAUSDT,-0.00180000,-3.175,0.05579482,0.05660000,0.05490000,49457.07000000,0.05490000,12862.20000000,0.05500000,20962.43000000,0.05670000,0.05770000,0.05440000,10168350.92000000,567341.26316100,1684624243939,1684710643939,8170992,8174974,3983
ASTUSDT,-0.00850000,-5.280,0.15592913,0.16100000,0.15250000,268.00000000,0.15240000,104.00000000,0.15280000,165.00000000,0.16100000,0.16800000,0.14780000,29100347.00000000,4537591.91900000,1684624308881,1684710708881,293884,313751,19868
ETCUSDT,-0.31000000,-1.694,18.09648588,18.30000000,17.99000000,77.82000000,17.99000000,1395.89000000,18.00000000,156.54000000,18.30000000,18.39000000,17.84000000,230651.73000000,4173985.77430000,1684624060692,1684710460692,179252376,179269797,17422
KLAYUSDT,-0.00270000,-1.500,0.17841786,0.18000000,0.17730000,575.00000000,0.17730000,72592.80000000,0.17740000,146.20000000,0.18000000,0.18140000,0.17510000,10153414.10000000,1811550.44080000,1684624230183,1684710630183,23099952,23109766,9815
BICOUSDT,-0.00720000,-2.374,0.30112442,0.30320000,0.29610000,43.72000000,0.29610000,491.98000000,0.29630000,426.63000000,0.30330000,0.30500000,0.29570000,675872.03000000,203521.57359300,1684624261280,1684710661280,9184423,9188627,4205
TFUELUSDT,-0.00130000,-2.975,0.04299635,0.04370000,0.04240000,509.00000000,0.04240000,60235.00000000,0.04250000,133263.00000000,0.04370000,0.04390000,0.04200000,8876275.00000000,381647.46720000,1684624080068,1684710480068,44111741,44114349,2609
ADAUSDT,-0.00450000,-1.231,0.36175933,0.36570000,0.36110000,49.80000000,0.36110000,74577.50000000,0.36120000,8106.70000000,0.36560000,0.36760000,0.35660000,39313089.50000000,14221876.72207000,1684624056277,1684710456277,437179227,437222080,42854
CELOUSDT,-0.01500000,-2.820,0.52268884,0.53300000,0.51700000,800.00000000,0.51700000,90143.60000000,0.51800000,3756.60000000,0.53200000,0.53700000,0.51000000,1652650.30000000,863821.86030000,1684624190427,1684710590427,40025319,40030516,5198
SPELLUSDT,-0.00000890,-1.496,0.00058747,0.00059530,0.00058600,485972.00000000,0.00058580,1160917.00000000,0.00058610,437179.00000000,0.00059490,0.00059610,0.00057900,781659468.00000000,459198.47924590,1684624260896,1684710660896,15433997,15437632,3636
DFUSDT,-0.00110000,-2.296,0.04771418,0.04790000,0.04680000,22419.00000000,0.04670000,31610.00000000,0.04680000,5205.00000000,0.04790000,0.04880000,0.04630000,5388299.00000000,257098.28910000,1684624212774,1684710612774,6303295,6305366,2072
COTIUSDT,-0.00150000,-2.171,0.06798201,0.06910000,0.06760000,12318.00000000,0.06750000,73620.00000000,0.06760000,60468.00000000,0.06910000,0.06940000,0.06670000,7735928.00000000,525903.97230000,1684624115496,1684710515496,57855249,57860177,4929
CELRUSDT,-0.00051000,-2.347,0.02128422,0.02173000,0.02122000,7061.60000000,0.02121000,59200.10000000,0.02122000,29302.70000000,0.02173000,0.02195000,0.02075000,98073929.70000000,2087426.68125500,1684624070563,1684710470563,58969745,58980223,10479
AXSUSDT,-0.20000000,-2.841,6.90728049,7.04000000,6.84000000,2.92000000,6.83000000,8970.75000000,6.84000000,574.03000000,7.04000000,7.06000000,6.75000000,595980.11000000,4116601.78710000,1684624177028,1684710577028,124139377,124153026,13650
REQUSDT,-0.00200000,-2.237,0.08818504,0.08950000,0.08740000,412.00000000,0.08740000,2288.00000000,0.08750000,1369.00000000,0.08940000,0.08950000,0.08690000,716306.00000000,63167.47520000,1684623982845,1684710382845,17679592,17680392,801
BKRWUSDT,0.00000000,0.000,0.00000000,0.00084530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652116990,1681738516990,-1,-1,0
BANDUSDT,-0.06900000,-4.513,1.49373941,1.52900000,1.46000000,95.90000000,1.45900000,1634.50000000,1.46000000,17.30000000,1.52900000,1.53500000,1.44500000,568401.70000000,849044.02070000,1684624084452,1684710484452,46971769,46979138,7370
FTTUSDT,0.00000000,0.000,0.00000000,1.43220000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651143179,1681737543179,-1,-1,0
DAIUSDT,0.00000000,0.000,0.00000000,1.01890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681653096805,1681739496805,-1,-1,0
LITUSDT,-0.02400000,-2.834,0.83087813,0.84600000,0.82300000,1963.30000000,0.82300000,499.20000000,0.82400000,7846.80000000,0.84700000,0.85000000,0.81400000,1119504.80000000,930172.05180000,1684624174687,1684710574687,55274670,55280590,5921
AAVEUSDT,-1.00000000,-1.536,64.31279564,65.20000000,64.10000000,12.56900000,64.10000000,377.46600000,64.20000000,537.80700000,65.10000000,65.50000000,63.40000000,20314.97400000,1306512.77130000,1684624176863,1684710576863,99750881,99757853,6973
CITYUSDT,-0.04000000,-0.749,5.34959222,5.33000000,5.30000000,15.37000000,5.30000000,1159.32000000,5.32000000,320.18000000,5.34000000,5.60000000,5.08000000,451525.14000000,2415475.37580000,1684624230212,1684710630212,5969792,5982249,12458
CAKEUSDT,-0.03200000,-1.740,1.82667114,1.83800000,1.80700000,328.58000000,1.80600000,916.85000000,1.80700000,46.38000000,1.83900000,1.84900000,1.80000000,1194454.94000000,2181876.36265000,1684624191098,1684710591098,72864790,72878641,13852
COMPUSDT,-1.10000000,-3.079,34.88660832,35.73000000,34.63000000,4.33300000,34.63000000,53.96600000,34.64000000,7.97500000,35.73000000,35.86000000,34.24000000,21263.61400000,741815.37308000,1684624132605,1684710532605,49070689,49074979,4291
BARUSDT,-0.06000000,-1.905,3.09185718,3.15000000,3.09000000,27.24000000,3.09000000,70.95000000,3.10000000,1131.05000000,3.15000000,3.16000000,3.03000000,220591.13000000,682036.26880000,1684624202069,1684710602069,9962885,9967944,5060
IOTAUSDT,-0.00100000,-0.562,0.17634187,0.17800000,0.17700000,112.00000000,0.17690000,3451.00000000,0.17700000,4442.00000000,0.17800000,0.17910000,0.17420000,8218341.00000000,1449237.60990000,1684624056704,1684710456704,70799310,70809409,10100
QNTUSDT,-1.70000000,-1.633,103.02036244,104.10000000,102.40000000,0.33300000,102.30000000,79.63400000,102.40000000,12.82500000,104.10000000,104.30000000,101.70000000,13089.42500000,1348477.30760000,1684624226089,1684710626089,22631100,22640808,9709
XMRUSDT,0.20000000,0.133,150.22268458,150.30000000,150.50000000,16.68500000,150.50000000,31.62000000,150.60000000,312.38500000,150.30000000,150.90000000,149.00000000,37177.72300000,5584937.35580000,1684624051057,1684710451057,64899004,64912290,13287
ERNUSDT,-0.08200000,-4.284,1.86611786,1.91700000,1.83200000,11.30000000,1.83200000,4131.30000000,1.83500000,181.60000000,1.91400000,1.92600000,1.82000000,350175.90000000,653469.49980000,1684624229167,1684710629167,14288065,14291224,3160
SNXUSDT,-0.05300000,-2.216,2.36343941,2.39100000,2.33900000,164.70000000,2.33800000,344.70000000,2.33900000,767.10000000,2.39200000,2.40200000,2.31400000,1162260.50000000,2746932.26570000,1684624134970,1684710534970,60359190,60372735,13546
FIOUSDT,-0.00090000,-3.257,0.02729160,0.02764000,0.02673000,611.00000000,0.02673000,694.00000000,0.02677000,1323.00000000,0.02763000,0.02783000,0.02660000,3316340.00000000,90508.23756000,1684624157279,1684710557279,15614059,15616450,2392
GTOUSDT,0.00000000,0.000,0.00000000,0.01233000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681641856301,1681728256301,-1,-1,0
RVNUSDT,-0.00027000,-1.224,0.02188357,0.02206000,0.02179000,15370.40000000,0.02178000,17172.60000000,0.02179000,87239.30000000,0.02206000,0.02209000,0.02156000,29900087.90000000,654320.79008200,1684624082947,1684710482947,55233174,55238967,5794
VETUSDT,-0.00033000,-1.708,0.01914054,0.01933000,0.01899000,54227.80000000,0.01899000,767558.90000000,0.01900000,14196.30000000,0.01932000,0.01944000,0.01881000,112837058.60000000,2159761.93823500,1684624052921,1684710452921,195064882,195082154,17273
ORNUSDT,-0.05270000,-5.452,0.93461535,0.96660000,0.91400000,98.00000000,0.91350000,443.30000000,0.91400000,126.30000000,0.96670000,0.96860000,0.89900000,1313327.90000000,1227456.41801000,1684624108240,1684710508240,17423415,17431131,7717
STRATUSDT,0.00000000,0.000,0.00000000,0.49040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652760316,1681739160316,-1,-1,0
ANCUSDT,0.00000000,0.000,0.00000000,0.03151000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651456942,1681737856942,-1,-1,0
SOLUSDT,-0.55000000,-2.717,19.94351427,20.23000000,19.69000000,68.55000000,19.68000000,3481.94000000,19.69000000,1640.17000000,20.24000000,20.39000000,19.33000000,1954470.55000000,38979011.30020000,1684624125191,1684710525191,361649740,361719152,69413
OAXUSDT,-0.00430000,-1.787,0.24622368,0.24060000,0.23630000,3840.00000000,0.23610000,3382.00000000,0.23630000,16632.00000000,0.24060000,0.25600000,0.23550000,11016038.00000000,2712409.40170000,1684624304928,1684710704928,2563480,2575589,12110
BETAUSDT,-0.00464000,-4.758,0.09480400,0.09771000,0.09287000,519.00000000,0.09276000,3069.00000000,0.09286000,262.00000000,0.09751000,0.09805000,0.09212000,9651130.00000000,914965.71978000,1684624136974,1684710536974,25117978,25124793,6816
ETHDOWNUSDT,0.00400000,1.648,0.24467539,0.24280000,0.24670000,502.93000000,0.24620000,4179.42000000,0.24650000,864.14000000,0.24270000,0.24970000,0.23920000,3133620.56000000,766719.83987200,1684624136981,1684710536981,29886466,29894740,8275
BTCUPUSDT,-0.09000000,-1.667,5.37082852,5.39900000,5.31000000,131.58000000,5.31200000,232.83000000,5.31600000,3.82000000,5.40000000,5.48100000,5.27100000,39975.52000000,214701.66303000,1684624117205,1684710517205,27958652,27962533,3882
BULLUSDT,0.00000000,0.000,0.00000000,1370.28000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652124655,1681738524655,-1,-1,0
AUDIOUSDT,-0.00610000,-2.475,0.24111218,0.24660000,0.24040000,1950.00000000,0.24040000,6851.10000000,0.24050000,1500.00000000,0.24650000,0.24720000,0.23690000,6339650.60000000,1528566.97997000,1684624178234,1684710578234,45512508,45520113,7606
ASRUSDT,0.40800000,13.807,3.14587098,2.95800000,3.36300000,616.30000000,3.35800000,59.50000000,3.36200000,13.70000000,2.95500000,3.41700000,2.93900000,2169232.50000000,6824125.57460000,1684624197441,1684710597441,12082117,12125535,43419
DASHUSDT,-0.23000000,-0.520,43.62235164,44.23000000,44.00000000,5.65400000,44.00000000,8.17200000,44.01000000,1.86900000,44.23000000,44.38000000,42.98000000,54165.47700000,2362825.48423000,1684624071222,1684710471222,71566241,71579163,12923
QUICKUSDT,-2.20000000,-3.624,59.98896482,60.70000000,58.50000000,45.55700000,58.40000000,22.07900000,58.50000000,2.84500000,60.70000000,61.90000000,58.00000000,13688.43200000,821154.86570000,1684624225692,1684710625692,7864224,7869708,5485
DEXEUSDT,-0.14400000,-5.426,2.56371896,2.65400000,2.51000000,4.31000000,2.51000000,32.93000000,2.51300000,5.69000000,2.65400000,2.66300000,2.48800000,118137.26000000,302870.73304000,1684624212613,1684710612613,11969972,11973197,3226
APTUSDT,-0.24000000,-2.845,8.26914174,8.43580000,8.19530000,1.26000000,8.19530000,1.80000000,8.19540000,2.38000000,8.43530000,8.48990000,8.04810000,1319880.81000000,10914281.50065600,1684624287922,1684710687922,38606542,38655286,48745
SCRTUSDT,-0.00900000,-1.875,0.47188590,0.47900000,0.47100000,4308.50000000,0.47000000,2052.50000000,0.47100000,844.80000000,0.48000000,0.48000000,0.46600000,745426.60000000,351756.30490000,1684624252423,1684710652423,4896039,4898828,2790
DOCKUSDT,-0.00071000,-4.164,0.01668297,0.01705000,0.01634000,3612.00000000,0.01632000,12254.00000000,0.01634000,465.00000000,0.01705000,0.01718000,0.01625000,8522577.00000000,142181.85840000,1684624094298,1684710494298,17226633,17228170,1538
KEEPUSDT,0.00000000,0.000,0.00000000,0.62510000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681653089128,1681739489128,-1,-1,0
EOSBULLUSDT,0.00000000,0.000,0.00000000,3.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683450388019,1683536788019,-1,-1,0
TRXUPUSDT,0.00000000,0.000,0.00000000,0.03854000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652124665,1681738524665,-1,-1,0
MCUSDT,-0.00770000,-3.203,0.23658748,0.24000000,0.23270000,284.62000000,0.23260000,186.50000000,0.23300000,240.00000000,0.24040000,0.24140000,0.23170000,1126441.27000000,266501.89971700,1684624241370,1684710641370,4275881,4278581,2701
FXSUSDT,-0.08400000,-1.167,7.15345896,7.19800000,7.11400000,90.90000000,7.11600000,220.00000000,7.11700000,3.00000000,7.19800000,7.32900000,6.98500000,344890.80000000,2467162.18480000,1684624242874,1684710642874,11873517,11884900,11384
CHESSUSDT,-0.00440000,-2.347,0.18658859,0.18710000,0.18310000,91.30000000,0.18310000,1897.40000000,0.18350000,3985.10000000,0.18750000,0.19180000,0.18130000,1911260.90000000,356619.48140000,1684624251722,1684710651722,13523857,13526851,2995
OMUSDT,-0.00085000,-3.006,0.02785817,0.02828000,0.02743000,3672.00000000,0.02742000,2334.00000000,0.02743000,4208.00000000,0.02828000,0.02854000,0.02724000,6324527.00000000,176189.75190000,1684623962984,1684710362984,14564680,14565894,1215
ZECUSDT,-0.80000000,-2.417,32.77480596,33.00000000,32.30000000,13.92600000,32.20000000,1282.98900000,32.30000000,1914.09800000,33.10000000,33.30000000,32.00000000,68457.49400000,2243681.08220000,1684624076371,1684710476371,86287303,86292134,4832
NEBLUSDT,-0.10500000,-22.826,0.43940277,0.45900000,0.35500000,1106.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.46000000,0.52600000,0.35200000,13927135.40000000,6119621.89270000,1681700411354,1681786811354,2433582,2479859,46278
LINKUSDT,-0.06900000,-1.061,6.44584931,6.50200000,6.43400000,117.81000000,6.43400000,2233.61000000,6.43500000,223.36000000,6.50300000,6.54500000,6.35600000,1272634.21000000,8203208.34472000,1684624062336,1684710462336,256313843,256337925,24083
JSTUSDT,0.00040000,1.701,0.02385789,0.02350000,0.02391000,3629.80000000,0.02390000,49768.40000000,0.02392000,114189.60000000,0.02351000,0.02427000,0.02328000,32671205.80000000,779465.93974300,1684624148014,1684710548014,26011925,26016955,5031
OCEANUSDT,-0.00500000,-1.502,0.33101924,0.33280000,0.32780000,214.00000000,0.32770000,1904.00000000,0.32780000,1601.00000000,0.33280000,0.33920000,0.32220000,6752088.00000000,2235071.04210000,1684624152021,1684710552021,34919684,34931126,11443
XZCUSDT,0.00000000,0.000,0.00000000,4.44600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652752590,1681739152590,-1,-1,0
LINKUPUSDT,0.00000000,0.000,0.00000000,0.00608000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651851997,1681738251997,-1,-1,0
HIFIUSDT,-0.00740000,-2.050,0.35632636,0.36080000,0.35350000,107.80000000,0.35300000,49.30000000,0.35340000,866.00000000,0.36090000,0.36110000,0.35090000,343990.70000000,122572.95462000,1684624268803,1684710668803,1266764,1267429,666
USDSUSDT,0.00000000,0.000,0.00000000,0.99680000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651844328,1681738244328,-1,-1,0
UNIDOWNUSDT,0.00000000,0.000,0.00000000,2.17200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652403196,1681738803196,-1,-1,0
ADADOWNUSDT,0.00007200,3.575,0.00207558,0.00201500,0.00208600,169560.90000000,0.00208500,102453.12000000,0.00208700,365657.52000000,0.00201400,0.00215700,0.00198500,224626087.58000000,466229.46298796,1684624137321,1684710537321,22477906,22487484,9579
SCUSDT,-0.00010000,-2.907,0.00337850,0.00344000,0.00334000,52786.00000000,0.00333000,296029.00000000,0.00334000,988198.00000000,0.00344000,0.00344000,0.00333000,35707285.00000000,120637.05838000,1684624133262,1684710533262,32105172,32106369,1198
USTUSDT,0.00000000,0.000,0.00000000,0.24577900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681644713663,1681731113663,-1,-1,0
PHAUSDT,-0.00460000,-3.731,0.12075407,0.12320000,0.11870000,824.00000000,0.11860000,2644.00000000,0.11870000,1508.00000000,0.12330000,0.12330000,0.11770000,3394648.00000000,409917.55620000,1684624228419,1684710628419,13757203,13760806,3604
LUNCUSDT,-0.00000098,-1.086,0.00008934,0.00009030,0.00008928,224820.14000000,0.00008921,6723819.13000000,0.00008925,6192766.24000000,0.00009026,0.00009073,0.00008702,37235361307.40000000,3326709.99943701,1684624286881,1684710686881,27104988,27126148,21161
SUNUSDT,0.00018000,3.158,0.00592396,0.00570000,0.00588000,16686.00000000,0.00588000,364402.00000000,0.00589000,140834.00000000,0.00570000,0.00616000,0.00568000,256580681.00000000,1519974.69769000,1684624153948,1684710553948,26977055,26987069,10015
ACHUSDT,-0.00013000,-0.495,0.02656047,0.02623000,0.02611000,108440.00000000,0.02608000,85683.00000000,0.02610000,114634.00000000,0.02624000,0.02793000,0.02566000,316526489.00000000,8407091.64176000,1684624258400,1684710658400,18452168,18485337,33170
AGLDUSDT,-0.00400000,-1.047,0.38538873,0.38200000,0.37800000,894.90000000,0.37800000,33713.80000000,0.37900000,5265.00000000,0.38200000,0.39500000,0.37400000,1101126.20000000,424361.62780000,1684624250471,1684710650471,11579591,11581638,2048
FILUPUSDT,0.00000000,0.000,0.00000000,0.15150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681653096805,1681739496805,-1,-1,0
OSMOUSDT,-0.01000000,-1.631,0.60743803,0.61300000,0.60300000,76.07000000,0.60300000,1809.77000000,0.60400000,1754.11000000,0.61300000,0.61400000,0.60000000,908469.91000000,551839.17229000,1684624077777,1684710477777,2426081,2431162,5082
PEOPLEUSDT,-0.00007000,-0.394,0.01762399,0.01777000,0.01769000,1416.90000000,0.01769000,68826.60000000,0.01770000,170632.60000000,0.01776000,0.01790000,0.01737000,74642696.80000000,1315502.45006100,1684624263748,1684710663748,31259922,31269413,9492
VTHOUSDT,-0.00003600,-2.889,0.00122705,0.00124600,0.00121000,34178.00000000,0.00120900,138839.00000000,0.00121000,296502.00000000,0.00124600,0.00126000,0.00119900,101221970.00000000,124204.88209200,1684624103746,1684710503746,28064090,28065484,1395
SXPUPUSDT,0.00000000,0.000,0.00000000,0.17426000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651851969,1681738251969,-1,-1,0
LOOMUSDT,-0.00112000,-2.156,0.05138463,0.05185000,0.05082000,2590.00000000,0.05079000,304.00000000,0.05084000,2590.00000000,0.05194000,0.05207000,0.05064000,1178587.00000000,60561.25410000,1684624280029,1684710680029,256422,257003,582
USDSBUSDT,0.00000000,0.000,0.00000000,0.99970000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681641856301,1681728256301,-1,-1,0
EOSUSDT,-0.02400000,-2.740,0.86501232,0.87600000,0.85200000,643.60000000,0.85200000,27035.10000000,0.85300000,36304.50000000,0.87600000,0.88100000,0.84600000,7635238.00000000,6604574.94920000,1684624060977,1684710460977,222465251,222482049,16799
ACMUSDT,-0.00600000,-0.255,2.33975501,2.35300000,2.34600000,14.50000000,2.34300000,17.80000000,2.34800000,18.60000000,2.35200000,2.39100000,2.29100000,199202.30000000,466084.57850000,1684624202850,1684710602850,13220872,13225204,4333
